1.019156866963284863e-01,-1.085941137083408226e-01,3.746747975151115684e-01,1.423050022845543106e-01,1.605438363772935251e-01,-3.338423385234385449e-02,-2.069605093083013436e-01,2.320749489164330714e-01,1.976844424378378529e-03,-6.970899098574026009e-01,-3.006905706907180842e-01,-2.987409700767583789e-02,1.100053109973936211e-01,-1.075808429992330395e-01,-1.385053701477337584e-01,-2.711166793237224648e-01
-1.809907029056664896e-01,-1.843157827448100444e-02,-2.680542238723655490e-01,2.240012595358950240e-02,-9.263715058675887903e-02,-5.299891954525974037e-03,3.904526252245497930e-02,-1.941054343491175616e-01,6.676958414862529390e-01,1.594907069231724312e-03,1.618946768227649269e-01,2.396582287518527199e-01,-1.963127039918600991e-01,1.748636186214122534e-01,4.309686233933703037e-02,-4.962832772162659167e-01
2.521574983265972847e-01,8.595451000231796312e-02,-3.992250724907504128e-02,-5.371736444703065771e-01,3.810036101749250670e-01,-2.556577331002956033e-01,4.649513478900530461e-01,-6.936761056236825929e-02,-7.534812594781059580e-02,-6.744786744898580155e-02,2.080139551856345081e-01,6.500639739949404250e-02,-2.434147914843875493e-01,1.759949673520946611e-01,-4.445287551387940017e-02,-2.396655983635355425e-01
-6.125853221106887236e-01,-1.184444217311639118e-02,-1.056405657031359302e-01,-4.264642083975018205e-01,-2.723427113764292362e-01,-4.604869602545455520e-02,-3.785406651398486866e-01,-2.403080606584379331e-01,-1.207788928923500121e-01,1.929361253676986632e-01,1.924432088246679495e-01,-1.084821582528872619e-01,1.119534396911520263e-01,1.037149985953504105e-01,-1.810468380308520239e-02,-1.732121192077852589e-01
-7.121776374690913514e-02,1.862905804130208023e-02,-2.076138308305386024e-02,-5.856336784888207525e-01,7.240118774249902633e-02,2.081243098445455762e-03,3.024451583356917994e-01,-2.826718073933761066e-01,-4.971876596501939582e-02,-1.179820626968145457e-02,-2.437162627251575897e-01,-3.950355461529486689e-01,-3.110751391037137603e-01,-2.852823873815569788e-01,-1.504200913676334850e-01,-2.360479198245768184e-01
2.273514030152120613e-01,3.524401954136889559e-02,-5.583652858006318137e-02,2.723062485400935817e-02,-1.506814587725394672e-01,2.598580014971904051e-01,1.198833219874911593e-01,-3.676565249366374466e-02,6.331354617948854457e-01,2.383841749367111504e-02,-2.590488915900011554e-02,-5.003294916195322184e-02,1.174269923182507946e-01,-3.976372025350683459e-01,-1.403434336766604118e-01,-4.909697562679455896e-01
-2.406808541811601698e-02,-9.512497146983235619e-02,1.068816938237277248e-01,-9.058043914522326268e-02,-1.674961343883761555e-01,1.993127717667924834e-02,6.256599781106239599e-02,1.559790082956774293e-01,7.652048696659792260e-01,1.616154498887527602e-01,1.838076481123129824e-02,-8.347541675687946555e-03,9.191998741610171719e-02,-6.774355820249387816e-02,-4.591787461242540641e-02,-5.355695879501384260e-01
-3.053452862351685448e-01,-4.015081770276855422e-01,2.558784865833180766e-01,-2.772546269292576193e-01,-3.165261763466504785e-01,-3.900110155528471179e-01,9.326684162907215858e-02,4.806999766400493757e-02,-1.638482108439668072e-01,-2.466172903564684826e-01,-2.511434203030527001e-01,4.016739299300292609e-02,2.594155794770983681e-01,-3.120061166234731065e-01,-1.956250137764941124e-02,-1.500831724377767185e-01
-9.968760402436960266e-02,-2.939481233520673809e-01,1.130133900052618795e-01,-1.695683980738731389e-01,3.398036899669055755e-01,1.936263563999693349e-01,1.745359216207963970e-01,-4.441942673242291750e-01,-2.064849990147928083e-01,2.026478860269539661e-01,2.937932847036396344e-01,-4.536749899197486391e-01,-1.071824785720325475e-02,2.574716257664782515e-01,8.369731558298657004e-02,-1.793122836716568302e-01
3.358178234923366312e-01,1.962628265719431608e-01,2.547277745189595599e-01,1.217793793627105214e-01,2.618602966598929660e-01,7.470613163269600177e-03,-1.643781573510610938e-01,5.478126643423784914e-02,3.827616310404982625e-01,1.880063742803562143e-01,1.012340115720233996e-01,3.672542152614893807e-01,-1.611298504624775474e-01,-1.051120108912683426e-01,2.776002929818218723e-01,-4.788453949731752424e-01
3.409899786269317556e-01,1.300154965307406471e-02,2.225674971821952619e-01,-1.339270593166024259e-01,1.416068100407054664e-01,1.548229284076954315e-01,8.248361432999373744e-02,-9.803678067662086049e-02,5.569579828368562691e-01,9.608864675651339338e-02,4.533808676840672680e-02,1.412945283632998927e-01,1.602176896255598851e-02,1.451673532657335453e-01,3.295607151438112448e-01,-5.331521643162271396e-01
